house_id,dt,n_bedrooms,n_bathrooms,n_floors,S_above,S_basement,S_living,S_lot,lat,long,year_built,status,price_target
111465,2014-05-16,3,2.5,2.5,2134,0,2134,1984,47.5402,-122.027,2008,3,611000.0
102116,2014-10-15,3,3.5,2.0,1370,320,1690,1765,47.6536,-122.34,2006,3,622000.0
115450,2015-01-08,3,2.5,1.0,1770,1720,3490,9362,47.6605,-122.27,1960,5,1620500.0
120835,2014-09-19,3,1.0,1.0,970,320,1290,8470,47.3054,-122.37100000000001,1966,4,225000.0
113999,2014-07-11,4,2.25,2.0,3220,0,3220,8436,47.6381,-122.116,1968,3,800000.0
103364,2014-12-02,2,1.0,1.5,950,0,950,4560,47.6288,-122.3,1925,3,450000.0
100276,2015-04-06,3,2.0,1.0,1420,0,1420,9828,47.3287,-122.01100000000001,1990,4,241400.0
109761,2014-05-29,3,2.5,2.0,2620,0,2620,21587,47.6384,-121.959,1992,3,672000.0
100346,2015-01-26,4,2.25,2.0,1870,0,1870,7700,47.6937,-122.12700000000001,1977,3,520000.0
120267,2014-06-11,3,1.75,1.0,1170,0,1170,8182,47.7368,-122.29799999999999,1962,3,352500.0
103530,2014-06-09,3,2.5,2.0,1150,330,1480,1590,47.5302,-122.36200000000001,2010,3,315000.0
105189,2015-03-24,2,1.0,1.0,730,0,730,9975,47.4808,-122.315,1943,1,81000.0
119727,2015-05-11,4,3.5,2.0,1780,710,2490,5500,47.5499,-122.39299999999999,2015,3,899000.0
103221,2014-06-30,4,2.5,2.0,2340,0,2340,11784,47.38399999999999,-122.149,1997,3,330000.0
111672,2014-08-05,4,1.75,1.0,1780,0,1780,11436,47.6273,-122.194,1967,5,1000000.0
105294,2014-10-27,4,3.75,2.0,2452,0,2452,4800,47.4744,-122.213,1936,3,430000.0
112246,2014-05-14,4,1.75,1.0,860,760,1620,4980,47.7025,-122.34100000000001,1947,4,385000.0
115541,2015-05-01,3,2.25,2.0,1870,0,1870,5876,47.3779,-122.045,1986,3,335000.0
109399,2014-08-29,2,1.0,1.0,990,0,990,8250,47.7252,-122.331,1955,3,365000.0
115919,2015-04-23,3,1.5,1.0,1390,840,2230,9120,47.5008,-122.35799999999999,1959,3,333500.0
102339,2014-12-05,2,2.0,1.0,880,880,1760,7200,47.5658,-122.27600000000001,1946,5,579000.0
114988,2014-11-03,3,2.25,2.0,1550,970,2520,7975,47.6704,-122.18299999999999,1990,4,825000.0
115322,2014-07-18,4,2.5,2.0,2990,0,2990,7231,47.5623,-122.03200000000001,2001,3,698000.0
101394,2014-05-28,3,2.0,1.0,1660,0,1660,8281,47.5568,-122.382,1949,3,380000.0
111325,2014-07-09,4,2.5,1.0,1660,0,1660,8063,47.3761,-122.32,1978,4,270000.0
100622,2014-11-06,4,2.0,2.0,2280,0,2280,39848,47.5003,-122.465,1991,4,416500.0
117821,2015-03-05,3,2.5,2.0,2100,0,2100,5112,47.5338,-121.867,1999,3,499900.0
110137,2014-05-05,5,1.0,1.5,1120,0,1120,9022,47.7296,-122.24,1962,4,340000.0
118038,2015-04-03,4,1.0,1.5,1500,0,1500,5750,47.4768,-122.206,1925,3,277000.0
120131,2014-06-20,3,2.0,1.0,1470,0,1470,8089,47.3878,-122.316,1987,3,280000.0
120939,2015-05-06,4,2.0,2.0,1470,250,1720,5413,47.6929,-122.321,1938,3,495000.0
107602,2014-06-12,5,1.75,1.5,1340,1120,2460,6846,47.5445,-122.321,1911,5,445000.0
112154,2015-01-09,4,2.75,2.0,1950,0,1950,6192,47.5698,-121.999,1992,3,560000.0
105389,2014-06-13,4,2.5,2.0,4120,0,4120,22370,47.6239,-122.023,1997,3,863000.0
112642,2014-09-26,3,2.25,1.0,1200,600,1800,9597,47.4516,-122.26700000000001,1963,3,319000.0
101873,2014-11-19,4,1.75,1.0,1000,1000,2000,6000,47.6428,-122.348,1956,5,710000.0
101084,2014-05-16,3,1.75,1.5,1000,560,1560,4049,47.5666,-122.375,1926,3,451000.0
113419,2015-04-01,4,2.25,2.0,1600,730,2330,7220,47.7764,-122.38600000000001,1988,3,650000.0
101445,2014-05-23,3,1.0,1.0,1080,0,1080,10500,47.32,-122.27799999999999,1967,3,132500.0
109451,2015-01-05,4,1.0,1.5,1490,0,1490,6000,47.5518,-122.385,1918,3,570000.0
102046,2015-04-13,3,2.0,1.0,1220,580,1800,12440,47.6254,-122.05,1978,3,418500.0
104332,2014-05-12,3,1.5,1.0,1370,0,1370,8470,47.2874,-122.19200000000001,1961,4,185000.0
114658,2014-12-05,4,2.5,2.0,2980,0,2980,5674,47.277,-122.34700000000001,2003,3,330000.0
110270,2015-02-02,3,2.25,1.0,1360,670,2030,8690,47.3185,-122.391,1986,4,287500.0
120750,2014-11-11,3,1.75,1.0,1350,0,1350,7200,47.713,-122.28399999999999,1954,5,450000.0
108733,2015-04-09,3,1.0,1.0,950,0,950,8400,47.5104,-122.166,1958,3,286000.0
105864,2015-04-29,5,3.75,1.0,1430,950,2380,7268,47.5571,-122.35700000000001,2008,3,545000.0
120394,2015-03-09,3,2.5,2.0,1890,0,1890,6088,47.2886,-122.21799999999999,1996,3,265000.0
119161,2014-07-04,3,1.5,1.0,1300,0,1300,7200,47.6821,-122.196,1960,5,625000.0
116094,2015-01-30,3,3.25,2.0,3020,0,3020,6073,47.6332,-122.29,1954,4,1400000.0
106635,2014-07-29,3,1.75,1.0,1770,530,2300,12000,47.7599,-122.34299999999999,1942,3,320000.0
108830,2015-02-05,5,2.75,1.5,2220,340,2560,5618,47.6416,-122.355,1923,3,1175000.0
110028,2014-09-25,3,1.75,1.0,1210,0,1210,9635,47.7382,-121.98,1987,4,340000.0
109396,2014-05-22,2,1.0,1.0,800,0,800,3330,47.6566,-122.35799999999999,1918,3,373500.0
106419,2015-01-12,3,3.5,1.0,2800,0,2800,7694,47.7095,-122.022,2005,3,920000.0
116478,2014-08-14,3,2.25,2.0,2990,0,2990,216057,47.754,-121.94200000000001,1994,3,500000.0
102455,2014-09-05,5,2.75,1.0,1350,1270,2620,8861,47.5226,-122.18299999999999,1979,5,519000.0
115251,2014-05-08,3,2.75,2.0,3010,0,3010,1842,47.5836,-121.994,2011,3,785000.0
108938,2014-06-27,3,1.75,1.0,1280,500,1780,10409,47.4627,-122.16799999999999,1981,3,342000.0
105000,2014-08-19,3,1.75,1.0,900,820,1720,5280,47.6493,-122.40100000000001,1943,4,465000.0
111676,2014-12-19,3,1.0,1.0,1010,0,1010,9611,47.3006,-122.066,1973,4,241000.0
116269,2014-10-14,4,2.5,2.0,2300,0,2300,10843,47.6988,-122.20200000000001,1955,5,610000.0
115719,2014-10-08,3,2.5,3.0,1650,0,1650,2082,47.7108,-122.33200000000001,2007,3,378000.0
118650,2015-03-23,4,4.25,2.0,3910,790,4700,10800,47.6882,-122.214,2002,3,2225000.0
100152,2014-05-13,3,2.5,2.0,2010,0,2010,14298,47.5069,-122.47200000000001,1977,3,350000.0
110277,2014-07-05,4,2.25,2.0,2110,0,2110,12653,47.536,-122.225,1972,4,825000.0
112764,2015-03-05,4,2.0,1.0,1710,0,1710,9996,47.5472,-122.3,1950,3,380000.0
112802,2014-10-13,4,2.25,1.0,1990,0,1990,21312,47.43899999999999,-122.14399999999999,1968,4,365000.0
117576,2014-06-16,3,2.5,2.0,1120,230,1350,1186,47.6786,-122.375,2007,3,468500.0
101642,2014-10-24,3,2.25,2.0,1640,0,1640,4420,47.31100000000001,-122.21,1918,4,250000.0
120724,2014-05-22,6,2.0,1.0,2040,0,2040,10812,47.4919,-122.181,1943,4,300000.0
110029,2014-11-18,3,1.75,1.0,1240,570,1810,7300,47.7299,-122.19200000000001,1976,4,430000.0
117648,2014-07-25,5,2.75,2.0,2910,0,2910,5802,47.3591,-122.036,2006,3,410000.0
117365,2015-01-26,3,2.5,2.0,2040,0,2040,13590,47.3122,-122.04,2009,3,350000.0
118533,2014-07-15,3,2.5,2.0,2660,0,2660,20369,47.5234,-122.055,1992,3,545000.0
114565,2014-06-30,2,1.0,1.0,900,0,900,28800,47.5245,-121.822,1928,1,235000.0
107098,2015-03-30,2,2.5,2.0,1900,0,1900,5065,47.7175,-122.03399999999999,2005,3,505000.0
101075,2014-10-13,4,3.5,2.0,3080,0,3080,5974,47.6007,-121.97399999999999,2003,3,733000.0
119470,2015-05-01,3,2.5,2.0,3220,0,3220,6409,47.4815,-122.12700000000001,2008,3,625000.0
117370,2014-12-17,4,2.75,2.0,3440,0,3440,8150,47.5168,-122.189,2014,3,730000.0
110502,2015-05-04,3,1.75,1.0,1340,280,1620,12825,47.3321,-122.323,1962,3,298000.0
119190,2014-06-09,3,1.0,1.0,1330,0,1330,8912,47.4493,-122.274,1948,3,234999.0
105077,2015-04-10,4,2.25,1.0,1550,820,2370,11310,47.7684,-122.289,1968,3,603000.0
100051,2015-05-04,2,1.0,1.0,1140,0,1140,11480,47.5328,-122.274,1907,3,455000.0
115435,2014-12-05,5,2.5,1.0,1580,800,2380,91476,47.479,-122.15299999999999,1976,4,529000.0
107180,2014-10-22,3,1.5,1.0,1290,0,1290,7100,47.4227,-122.33200000000001,1954,3,265000.0
121141,2015-03-30,3,2.0,1.0,1110,260,1370,9760,47.3009,-122.384,1979,4,232500.0
111041,2014-12-16,3,2.0,1.0,1670,620,2290,9450,47.5692,-122.1,1979,3,565000.0
104145,2014-10-08,3,2.5,3.0,1420,0,1420,1162,47.6982,-122.34899999999999,2002,3,349950.0
110173,2014-12-17,4,3.5,2.0,5844,0,5844,10766,47.3293,-122.36399999999999,2007,3,1275000.0
101315,2015-03-04,2,1.0,1.0,1280,0,1280,5500,47.5179,-122.264,1949,3,239950.0
120963,2014-06-30,4,2.5,2.0,2290,0,2290,11173,47.4314,-122.164,1988,4,436500.0
106981,2014-05-13,5,2.0,1.0,1190,1100,2290,7125,47.63399999999999,-122.119,1964,3,580000.0
100982,2014-10-15,4,2.75,2.0,3980,0,3980,285318,47.4803,-121.795,2006,3,760000.0
109769,2014-06-10,5,2.75,2.0,3100,0,3100,9825,47.7188,-122.281,1950,4,700000.0
108920,2014-05-12,3,1.0,1.0,990,0,990,8012,47.4557,-122.181,1966,4,225000.0
106233,2014-10-09,3,2.25,1.0,1290,440,1730,13040,47.6809,-122.119,1988,4,500000.0
108516,2015-03-11,2,1.0,1.0,840,200,1040,7372,47.5285,-122.37799999999999,1939,5,380000.0
110858,2015-01-16,3,2.25,2.0,2670,0,2670,37089,47.3347,-122.07700000000001,1990,3,345000.0
117869,2014-11-12,4,3.5,2.0,2720,880,3600,5217,47.6189,-122.286,1947,3,1350000.0
120846,2014-06-30,3,1.0,1.0,1010,0,1010,8800,47.5483,-122.27799999999999,1954,4,308000.0
119623,2014-12-06,2,1.0,1.5,1140,0,1140,3834,47.5642,-122.37799999999999,1911,3,320000.0
121194,2015-02-13,4,2.75,1.0,1300,750,2050,17859,47.5945,-122.056,1967,4,584999.0
106621,2014-11-18,3,1.5,1.0,1030,0,1030,6969,47.5492,-122.3,1921,4,345000.0
121494,2014-07-24,3,1.75,1.0,1150,580,1730,15003,47.6923,-121.92,1980,3,335000.0
108686,2014-07-11,3,3.25,3.0,1380,0,1380,1121,47.6617,-122.34899999999999,2008,3,475000.0
102053,2015-04-23,3,2.5,2.0,2283,0,2283,3996,47.4221,-122.19200000000001,2008,3,389950.0
100885,2014-05-06,3,1.75,1.0,1010,480,1490,8366,47.375,-122.14,1975,4,234000.0
107066,2015-02-12,3,2.0,2.0,1060,340,1400,1657,47.6196,-122.29799999999999,2004,3,570000.0
118162,2015-04-27,3,1.0,1.0,1140,0,1140,8180,47.5851,-122.17200000000001,1959,3,550000.0
118883,2014-07-02,4,2.5,2.0,2040,0,2040,7260,47.7399,-122.33200000000001,1963,4,475000.0
102152,2014-07-11,3,3.25,2.0,2280,1420,3700,2264,47.6653,-122.205,1998,3,1480000.0
106311,2014-05-19,4,2.5,2.0,2500,0,2500,4945,47.5185,-121.885,2013,3,575000.0
108062,2015-02-20,3,1.0,1.0,1110,0,1110,6000,47.6461,-122.35700000000001,1904,3,550000.0
101988,2015-04-24,3,1.0,1.0,1250,0,1250,9774,47.3343,-122.306,1969,4,230000.0
108264,2014-08-20,4,2.75,1.0,1060,500,1560,8820,47.3382,-122.257,1979,3,259900.0
114407,2014-06-28,3,4.25,2.0,2460,360,2820,7200,47.6298,-122.29,1930,4,1600000.0
101041,2014-07-16,2,1.5,2.0,860,150,1010,1309,47.5659,-122.286,2007,3,289000.0
105543,2014-08-29,4,2.75,1.0,1850,1780,3630,15405,47.566,-122.225,1968,4,769000.0
106244,2014-10-08,2,2.5,1.0,1770,0,1770,4950,47.3497,-122.025,2003,3,350500.0
101212,2014-06-19,4,1.75,2.0,1290,0,1290,3060,47.6798,-122.348,1906,4,549000.0
112700,2014-06-18,3,2.5,2.0,1950,0,1950,6871,47.7603,-122.307,1997,3,375000.0
119490,2015-01-21,3,1.75,2.0,2570,0,2570,39634,47.596000000000004,-122.08,1984,3,621500.0
105284,2014-12-16,3,1.75,1.0,1930,1930,3860,9000,47.7431,-122.29,1970,3,880000.0
104481,2015-04-21,3,2.5,2.0,2540,0,2540,4260,47.3989,-122.164,2005,3,325000.0
112739,2014-12-23,3,1.75,1.0,1520,530,2050,11313,47.2837,-122.35799999999999,1987,3,252000.0
105721,2014-11-04,4,3.5,2.0,2560,940,3500,4000,47.628,-122.29899999999999,2000,3,1047000.0
120610,2014-08-25,4,1.5,1.0,1660,1460,3120,7680,47.646,-122.39,1956,3,976000.0
107743,2015-01-07,3,1.75,2.0,1690,450,2140,4800,47.6311,-122.31200000000001,1905,3,998500.0
103883,2014-07-02,5,2.5,1.5,1720,1230,2950,5500,47.5785,-122.29299999999999,1918,5,660500.0
117496,2014-11-13,3,2.25,1.0,1290,550,1840,8400,47.5497,-122.17200000000001,1961,3,472800.0
101344,2015-01-27,4,3.5,2.0,3695,0,3695,6556,47.683,-122.015,2014,3,994900.0
118357,2015-04-10,3,2.25,1.0,1390,400,1790,7500,47.7321,-122.198,1973,3,455000.0
103223,2014-09-11,4,3.5,2.0,2000,990,2990,4200,47.593,-122.289,1925,5,1000000.0
109962,2014-09-05,3,1.5,1.0,1250,0,1250,9484,47.3675,-122.147,1969,4,210000.0
101508,2015-05-04,2,2.0,1.0,1560,0,1560,4823,47.7111,-122.03200000000001,2004,3,519000.0
116345,2014-06-02,3,2.5,2.0,2230,0,2230,5750,47.6938,-122.213,2003,3,1035000.0
115935,2014-08-27,3,2.5,2.0,2680,0,2680,5497,47.7043,-122.12799999999999,2001,3,699000.0
112740,2014-12-11,3,2.0,1.0,1220,850,2070,10023,47.6492,-122.06200000000001,1981,3,490000.0
118630,2014-06-11,2,1.0,1.0,720,0,720,6686,47.7003,-122.36200000000001,1942,3,333000.0
120352,2014-06-10,5,2.75,2.0,2880,0,2880,8364,47.4893,-122.147,2006,3,525000.0
105936,2014-08-08,2,1.0,2.0,1010,0,1010,4120,47.488,-122.2,1907,3,219950.0
103715,2015-03-13,3,2.0,2.0,1860,0,1860,5146,47.5706,-121.999,1991,3,477500.0
100959,2015-02-23,5,2.75,2.0,2990,0,2990,6370,47.4853,-122.154,2014,3,559950.0
120596,2014-06-05,4,1.75,1.0,1300,700,2000,6032,47.5132,-122.389,1959,3,453500.0
103407,2014-08-20,4,2.5,2.0,3000,0,3000,8584,47.369,-122.03200000000001,2003,3,397000.0
114495,2014-12-11,3,1.0,1.0,1384,0,1384,8960,47.3062,-122.37100000000001,1965,4,180000.0
112196,2014-07-15,3,2.5,3.0,1256,0,1256,1154,47.7146,-122.311,2005,3,316750.0
112566,2014-07-09,5,3.0,2.0,4290,0,4290,20445,47.6217,-122.23899999999999,1985,4,2680000.0
103393,2014-09-09,3,1.0,1.0,940,0,940,9198,47.6889,-122.117,1968,3,347000.0
121419,2015-04-20,4,2.5,1.0,4500,0,4500,35200,47.5477,-122.126,1988,3,2340000.0
100849,2014-07-02,2,1.0,1.0,1360,800,2160,12960,47.4702,-122.26100000000001,1968,3,305000.0
118050,2015-04-03,3,1.5,1.0,1170,0,1170,9848,47.7612,-122.234,1963,3,250000.0
118922,2015-03-19,4,2.5,2.0,2790,0,2790,9910,47.4891,-122.141,2003,3,518000.0
113866,2014-08-12,4,1.0,1.0,950,110,1060,5750,47.6562,-122.389,1904,3,403504.0
119709,2014-08-06,3,3.25,3.0,1550,0,1550,1444,47.6767,-122.291,2006,3,430000.0
115029,2014-07-25,5,1.75,1.5,1550,0,1550,5225,47.553999999999995,-122.306,1941,4,360000.0
112990,2015-01-14,3,2.5,2.0,2714,0,2714,17936,47.3185,-122.275,2005,3,465000.0
103717,2015-04-23,3,2.75,2.0,1960,820,2780,4000,47.6565,-122.355,1904,5,1025000.0
116574,2014-12-12,4,3.5,2.0,2000,760,2760,4000,47.5687,-122.374,1926,3,765000.0
115848,2014-05-21,3,2.5,2.0,2030,0,2030,6326,47.3491,-122.029,1993,3,275000.0
113976,2015-03-04,3,1.0,1.0,960,0,960,12745,47.3617,-122.03,1977,4,224975.0
112425,2015-04-20,2,2.0,2.0,950,510,1460,1085,47.6205,-122.29899999999999,2014,3,699999.0
104251,2014-10-28,2,1.0,1.0,930,0,930,3150,47.6783,-122.29799999999999,1918,5,445000.0
107628,2014-06-04,3,1.0,1.0,1070,0,1070,7140,47.5427,-122.288,1989,3,327500.0
112103,2014-07-01,4,2.5,2.0,2300,0,2300,6087,47.5125,-122.19200000000001,2001,3,431000.0
117388,2014-11-18,5,3.25,1.0,1800,1060,2860,20790,47.7757,-122.295,1965,4,565000.0
108058,2014-12-30,3,2.5,1.0,1460,0,1460,8800,47.5895,-122.23200000000001,1956,4,685000.0
100053,2014-10-01,2,1.5,2.0,1100,340,1440,725,47.5607,-122.37799999999999,2011,3,427000.0
100734,2014-07-10,4,1.75,1.0,1250,1030,2280,5959,47.5655,-122.395,1947,3,525000.0
120303,2015-05-04,2,1.0,1.0,820,0,820,5100,47.5156,-122.262,1953,3,195000.0
104565,2014-10-13,3,1.75,1.0,1600,0,1600,8156,47.7397,-122.3,1948,5,393500.0
111562,2014-09-24,3,1.0,1.0,890,0,890,9465,47.4388,-122.32799999999999,1957,3,154500.0
118012,2014-08-27,4,1.75,1.5,2070,460,2530,5000,47.6624,-122.348,1917,5,720000.0
116730,2015-02-20,2,2.25,2.0,1150,90,1240,720,47.5322,-122.072,2008,3,331000.0
108122,2015-04-23,4,2.75,2.0,1730,480,2210,13235,47.3541,-122.303,1988,3,200000.0
116237,2015-02-11,3,1.0,1.0,1190,0,1190,8450,47.4807,-122.15700000000001,1961,5,319500.0
102819,2015-01-21,4,1.0,1.0,1070,360,1430,5909,47.7623,-122.31299999999999,1947,3,270000.0
112756,2014-09-24,3,1.0,1.0,1220,0,1220,8329,47.6982,-122.29799999999999,1946,3,387500.0
112967,2015-02-20,3,2.25,2.0,1489,0,1489,2800,47.3452,-122.215,2011,3,260000.0
108296,2014-08-05,4,1.75,1.0,990,990,1980,7840,47.6226,-122.115,1961,4,416000.0
114730,2014-12-15,4,2.5,2.0,1950,0,1950,5000,47.515,-121.87200000000001,2012,3,425000.0
105344,2015-04-16,4,2.5,2.0,1996,0,1996,4547,47.3365,-122.051,2009,3,285000.0
113096,2015-03-27,2,1.0,1.0,940,0,940,3800,47.6798,-122.292,1929,3,481203.0
121569,2014-05-09,3,1.75,1.0,1300,450,1750,11340,47.6099,-122.05799999999999,1987,4,491300.0
118995,2014-10-22,3,2.5,2.0,2000,760,2760,11287,47.739,-122.264,1991,3,830000.0
113872,2014-10-31,5,2.75,1.0,3090,0,3090,19865,47.6232,-122.235,1953,4,1450000.0
100732,2014-09-04,6,3.25,2.0,2750,1000,3750,14150,47.6999,-122.39299999999999,1936,5,1245000.0
115673,2014-12-04,5,2.25,1.0,1010,1010,2020,8400,47.5763,-122.219,1963,4,750000.0
114306,2015-01-09,6,3.75,2.0,3900,2060,5960,20197,47.5398,-121.869,2005,3,1140000.0
118747,2014-07-14,2,1.0,1.0,820,0,820,5700,47.4915,-122.184,1942,5,208000.0
102844,2015-02-06,3,1.0,1.5,1050,450,1500,5750,47.5677,-122.376,1927,4,530000.0
107431,2015-01-29,4,1.0,1.5,1220,0,1220,5120,47.205,-121.99600000000001,1940,5,231000.0
120897,2015-02-16,4,2.5,1.0,1540,970,2510,17200,47.6287,-122.089,1977,4,750000.0
117171,2014-06-03,4,3.5,1.5,2790,0,2790,10125,47.5651,-122.22,1985,5,1298000.0
105906,2014-07-01,4,1.75,1.0,1700,0,1700,5846,47.6539,-122.40799999999999,1957,3,616000.0
107413,2014-06-24,4,2.5,1.0,1290,600,1890,8505,47.6796,-122.115,1980,3,437000.0
119392,2014-06-08,3,2.75,2.0,2470,930,3400,7200,47.4878,-122.191,2009,3,530000.0
110279,2015-01-29,3,2.5,3.0,1440,0,1440,1102,47.6995,-122.346,2009,3,375000.0
112132,2014-07-14,5,2.5,1.0,1800,1190,2990,7500,47.7707,-122.369,1972,3,575000.0
108375,2014-06-16,4,2.25,2.0,2170,0,2170,7737,47.637,-122.029,1987,3,566000.0
110105,2014-06-19,3,2.0,1.0,1730,0,1730,38884,47.4164,-121.95100000000001,1997,3,470000.0
107497,2015-03-31,3,1.0,1.0,1430,0,1430,12420,47.5116,-122.191,1964,3,255000.0
113797,2014-08-19,3,1.75,1.0,1140,860,2000,12208,47.3752,-122.236,1979,3,237000.0
103820,2015-03-25,4,1.0,1.5,1550,0,1550,7296,47.5184,-122.366,1957,3,250000.0
104461,2015-04-20,4,2.5,1.0,1040,1040,2080,4080,47.571999999999996,-122.29,1962,5,550000.0
111660,2014-06-05,3,1.0,1.0,1150,0,1150,19200,47.2756,-122.27,1908,4,165000.0
116568,2014-07-01,3,2.0,1.0,1770,0,1770,7000,47.3321,-122.26100000000001,1986,3,241000.0
111886,2015-01-16,3,1.0,1.0,1270,300,1570,7727,47.4821,-122.19200000000001,1958,4,404600.0
102179,2014-08-08,5,3.5,2.5,2760,0,2760,3865,47.5049,-122.17,2013,3,424950.0
106398,2014-09-02,4,1.0,1.5,1610,0,1610,24000,47.2751,-122.25200000000001,1947,3,235000.0
102879,2014-05-16,4,2.0,1.0,1510,0,1510,4235,47.54600000000001,-122.29299999999999,1955,3,254000.0
115489,2014-08-18,4,1.75,1.0,1660,500,2160,8000,47.3165,-122.382,1976,4,355000.0
112989,2015-04-21,3,1.0,1.0,1040,0,1040,7541,47.7565,-122.339,1951,3,325000.0
111877,2014-05-19,3,2.5,2.0,1670,0,1670,3565,47.7623,-122.161,1999,3,373000.0
118285,2014-10-10,3,2.5,2.0,3080,0,3080,7363,47.4473,-122.205,2006,3,490000.0
105404,2014-10-22,2,1.0,1.0,1130,400,1530,4370,47.6888,-122.30799999999999,1946,3,458950.0
103270,2014-09-08,3,2.25,1.0,1670,1110,2780,6000,47.6442,-122.406,1948,4,834500.0
102156,2015-03-31,3,3.25,2.0,1380,310,1690,1473,47.6397,-122.345,2008,3,600000.0
115086,2014-10-28,4,2.5,1.0,2880,0,2880,35610,47.6911,-122.054,1989,3,845000.0
108276,2014-06-05,3,2.0,1.0,1330,0,1330,8100,47.7251,-122.175,1969,4,386000.0
107959,2014-07-17,3,2.5,2.0,1400,0,1400,2036,47.5516,-122.382,2003,3,346100.0
100197,2014-06-09,4,2.5,1.0,1440,1260,2700,5100,47.5331,-122.384,1968,4,550000.0
113591,2014-07-14,5,3.5,2.0,3920,2010,5930,13288,47.5542,-122.09700000000001,1996,3,1520000.0
112116,2014-10-21,2,1.75,1.0,1130,0,1130,276170,47.2673,-122.027,2006,3,565000.0
115509,2014-06-19,3,2.25,3.0,1240,0,1240,949,47.6488,-122.334,2008,3,543000.0
103317,2014-10-01,3,1.75,2.0,1660,0,1660,4800,47.6296,-122.30799999999999,1906,3,625000.0
114651,2014-11-25,3,1.0,1.0,1080,900,1980,9540,47.7551,-122.353,1949,3,396000.0
113576,2014-06-17,3,2.0,1.0,1030,850,1880,3800,47.6841,-122.309,1927,5,667500.0
104877,2014-06-27,3,2.25,1.5,1250,1150,2400,5300,47.6876,-122.384,1939,4,672500.0
119749,2014-10-10,4,2.75,1.5,1550,900,2450,5376,47.6865,-122.396,1920,4,696950.0
104233,2014-10-15,3,1.75,1.0,1220,0,1220,7370,47.6334,-122.12,1964,4,500000.0
115578,2015-05-07,3,1.5,1.0,1740,0,1740,9046,47.7402,-122.255,1956,3,415000.0
114314,2015-03-10,4,2.75,1.0,1560,770,2330,7200,47.3203,-122.385,1977,4,299900.0
104439,2014-12-17,4,2.5,2.0,1890,0,1890,5395,47.5415,-121.883,2006,3,388500.0
111261,2014-11-04,4,1.5,1.5,1790,0,1790,3952,47.68899999999999,-122.352,1932,4,800000.0
121047,2014-08-11,3,1.5,1.0,1320,0,1320,4400,47.6231,-122.292,1909,3,350000.0
106689,2014-07-30,4,3.5,2.0,4200,340,4540,19767,47.5445,-122.137,1998,3,1150000.0
119698,2015-02-04,3,1.0,1.0,790,500,1290,4720,47.5186,-122.35799999999999,1948,3,256000.0
107318,2015-04-10,4,2.5,2.0,2413,0,2413,5701,47.3731,-122.15899999999999,2014,3,454950.0
109882,2015-01-05,6,2.5,1.0,1530,1530,3060,17112,47.4379,-122.146,1967,4,400000.0
103266,2014-07-31,3,1.0,1.0,1300,0,1300,7975,47.611000000000004,-122.12200000000001,1958,4,415000.0
121269,2014-12-22,3,2.0,1.0,1540,0,1540,8316,47.323,-122.21600000000001,1954,5,202500.0
108298,2014-05-06,4,2.5,2.0,2110,0,2110,13850,47.5497,-122.07700000000001,1987,3,606000.0
120391,2014-12-11,2,2.5,1.0,1550,860,2410,7500,47.3078,-122.374,1978,3,287000.0
115802,2014-06-24,4,2.5,1.0,1680,1540,3220,15600,47.5697,-122.182,1973,5,1250000.0
114591,2015-01-02,3,2.5,2.0,1950,0,1950,4949,47.5155,-121.87,2009,3,430000.0
115929,2014-05-06,3,2.0,2.0,2000,0,2000,7000,47.5452,-122.39299999999999,1916,3,561000.0
112245,2014-06-11,2,1.5,2.0,1105,190,1295,1093,47.6192,-122.29899999999999,2007,3,487028.0
119689,2014-06-25,3,1.75,1.0,2030,0,2030,17100,47.451,-122.365,1953,4,440000.0
117909,2015-04-01,3,1.0,1.0,1290,240,1530,19007,47.4508,-122.352,1949,4,439000.0
120547,2014-07-11,5,2.25,2.0,3320,0,3320,60984,47.4862,-121.71799999999999,2000,3,665000.0
103571,2014-08-11,4,2.75,2.0,2520,0,2520,8433,47.7214,-122.289,2014,3,689950.0
114003,2014-09-19,3,2.5,2.0,1200,260,1460,1238,47.6719,-122.374,2008,3,436000.0
105871,2014-07-28,3,2.5,2.0,1840,0,1840,5680,47.6969,-122.02600000000001,2008,3,435000.0
108402,2014-08-11,2,2.5,2.0,1060,220,1280,819,47.6905,-122.36399999999999,2006,3,319950.0
106819,2014-10-02,5,3.25,2.0,4430,1360,5790,12739,47.538000000000004,-122.11399999999999,2014,3,1750000.0
104932,2014-05-18,4,2.5,1.0,1440,620,2060,7475,47.7272,-122.105,1985,3,575550.0
104834,2014-11-03,4,2.5,2.0,2190,0,2190,6896,47.5191,-121.869,2007,3,452000.0
114891,2014-07-21,3,2.75,2.0,2540,0,2540,8604,47.3209,-122.185,1991,3,359950.0
115342,2014-06-17,4,2.75,1.0,1480,770,2250,7412,47.4449,-122.12899999999999,1975,4,345000.0
115513,2014-07-01,3,3.5,2.0,2080,0,2080,5100,47.35,-122.005,2004,3,357500.0
117034,2014-05-08,3,1.75,3.0,1410,0,1410,1197,47.6558,-122.348,2012,3,500000.0
119440,2015-03-05,4,2.5,2.0,2665,0,2665,5868,47.3831,-122.185,2006,3,340000.0
101525,2015-03-01,3,1.75,1.0,980,590,1570,5120,47.7166,-122.365,1947,3,440000.0
