customer_id,product_0,product_1,product_2,product_3,product_4,product_5,product_6,gender_cd,age,marital_status_cd,children_cnt,first_session_dttm,job_position_cd,job_title
212316,,,CLS,,,UTL,,M,20.0,,0.0,2015-08-09 09:14:24,22,
380575,,,,,,,,M,25.0,,0.0,2018-07-03 11:51:02,22,
121390,UTL,UTL,,,,,,F,50.0,MAR,1.0,2014-04-22 10:20:11,16,МЕНЕДЖЕР
890359,,UTL,,,,,,F,30.0,DIV,0.0,2018-04-03 11:10:18,16,Менеджер по продажам
74577,UTL,UTL,OPN,,CLS,UTL,,M,35.0,CIV,2.0,2013-06-09 19:01:21,22,Руководитель жд отдела
414840,,UTL,,UTL,,UTL,,F,30.0,UNM,0.0,2016-11-11 10:44:05,16,Специалист
712952,,UTL,OPN,,,UTL,,M,30.0,UNM,0.0,2017-09-27 17:06:12,1,ай ти меенджер
382344,,UTL,,,,,,F,35.0,MAR,1.0,2016-09-17 09:08:42,16,дежурный
86321,,,OPN,CLS,,UTL,UTL,M,35.0,MAR,,2013-07-09 05:34:15,4,РУКОВОДИТЕЛЬ ВЫСШЕГО ЗВЕНА
866151,,,,,,,,M,30.0,UNM,0.0,2018-02-23 16:12:19,20,Плотник
291035,,,,,,,,F,30.0,,0.0,2016-03-21 17:23:34,22,Менеджер-оформитель
641505,,UTL,,,,,,F,25.0,MAR,0.0,2017-07-20 23:19:22,16,СПЕЦИАЛИСТ
722754,,,,,,,,M,20.0,UNM,0.0,2017-10-06 12:51:29,16,фитнес тренер
311906,,UTL,,,,,,M,35.0,MAR,2.0,2016-06-25 16:13:54,20,электромонтер связи
237751,,,,,,UTL,,F,25.0,,,2015-11-25 10:26:01,22,СПЕЦИАЛИСТ ОТДЕЛА ТЕЛЕМАРКЕТИНГ
59743,,,,CLS,,UTL,UTL,M,30.0,UNM,0.0,2012-12-01 12:07:17,16,ВЕДУЩИЙ РАЗРАБОТЧИК
853912,,UTL,,,,,,F,35.0,MAR,0.0,2018-02-12 09:30:40,16,Продавец-консультант
117640,,,,CLS,,UTL,,M,60.0,,,2014-02-26 13:35:15,22,
426891,,UTL,,,,OPN,,M,40.0,DIV,0.0,2016-12-14 14:19:14,14,
156618,,OPN,UTL,,,UTL,,M,30.0,MAR,0.0,2014-12-10 11:15:52,2,
598941,,UTL,,,,,,M,45.0,MAR,0.0,2017-08-17 09:40:41,17,
446495,UTL,UTL,,,,,,M,35.0,MAR,1.0,2016-12-20 11:59:32,17,
325962,,,,,,UTL,,M,30.0,UNM,0.0,2016-05-30 11:14:19,16,
254317,,UTL,,,,,,M,40.0,MAR,2.0,2016-01-11 13:53:32,14,Пенсия по инвалидности
293648,,,UTL,,,UTL,,M,35.0,,0.0,2016-03-20 12:23:53,11,
216406,,UTL,,,,UTL,,M,35.0,MAR,1.0,2015-09-01 08:29:37,16,ВОЕННОСЛУЖАЩИЙ
652981,,,,,,UTL,,M,35.0,,0.0,2017-07-31 01:42:14,2,Собственный неофициальный бизнес
198367,,,,,,UTL,UTL,M,25.0,UNM,0.0,2015-06-16 09:24:37,22,Генеральный директор
769630,,UTL,,,,UTL,,F,55.0,DIV,0.0,2018-06-10 12:36:33,16,воспитатель
718632,,,,,,,,M,40.0,,0.0,2017-10-04 13:27:23,11,
83201,,UTL,OPN,CLS,,UTL,,M,25.0,,,2013-06-26 16:30:27,22,программист
168129,,CLS,,,,UTL,,M,35.0,MAR,,2015-02-11 10:47:22,16,инженер
630065,,,,,,,,F,25.0,,0.0,2017-07-14 15:03:47,22,Специалист кадрового администрирования
847605,,UTL,,,,UTL,,F,40.0,UNM,1.0,2018-02-13 07:26:59,16,МЕНЕДЖЕР ПО ЛОГИСТИКЕ
859791,,,,,,UTL,,F,25.0,,,2018-02-20 09:04:45,22,
202197,,,,,,UTL,,M,25.0,UNM,,2015-06-27 17:44:10,17,МЕНЕДЖЕР ПО ПРОДАЖАМ
391890,,,,UTL,,UTL,,M,25.0,,0.0,2016-10-07 12:04:59,11,
857315,,,,,,UTL,,M,35.0,DIV,0.0,2018-02-16 10:44:06,17,Главный режиссер
778590,,UTL,OPN,,,OPN,,M,35.0,MAR,0.0,2017-12-04 17:26:19,19,продавец-консультант
794200,,UTL,,,,,,F,30.0,DIV,0.0,2018-07-29 10:13:54,2,Собственный неофициальный бизнес
724362,,,,,,,,F,30.0,,0.0,2017-10-10 08:23:33,22,менеджер по персоналу
493581,,UTL,,,,UTL,,F,35.0,MAR,1.0,2017-02-23 21:06:15,8,Собственный неофициальный бизнес
391263,,,,,UTL,UTL,,F,30.0,,0.0,2016-10-15 10:13:02,22,
708302,,,,,,,,F,35.0,MAR,2.0,2018-08-08 17:27:18,22,
580960,,,,,,UTL,UTL,M,30.0,UNM,0.0,2017-06-06 13:07:38,2,Собственный неофициальный бизнес
619610,,,,,,UTL,,M,20.0,,,2017-07-04 12:21:09,22,
713496,,OPN,,UTL,,UTL,,M,55.0,MAR,0.0,2017-10-02 17:37:34,4,начальник приемо-изготовительного участка
443047,,,,,,UTL,,M,65.0,,0.0,2016-12-20 09:52:52,22,
44850,,UTL,,,,OPN,,F,35.0,CIV,0.0,2017-08-19 06:37:40,22,
436345,,UTL,,,,,,F,25.0,UNM,0.0,2017-01-05 12:12:46,1,Неруководящий сотрудник - обсл. Персонал
758665,,,,,,,UTL,F,25.0,UNM,0.0,2017-11-27 09:43:58,17,ВЕДУЩИЙ ЮРИСКОНСУЛЬТ
703344,,UTL,,,,UTL,,F,25.0,MAR,0.0,2017-09-15 08:08:59,22,
194814,UTL,UTL,,,,UTL,,M,55.0,MAR,0.0,2015-05-30 09:25:18,2,Собственный официальный бизнес
281684,,UTL,,,,,,M,45.0,MAR,0.0,2016-02-22 13:22:00,20,водитель
771797,,OPN,,,,UTL,,F,30.0,MAR,0.0,2018-07-31 07:47:51,7,
385097,,,,,UTL,UTL,,F,30.0,MAR,1.0,2017-02-06 16:08:13,16,Специалист
110481,,UTL,,,,,,F,30.0,UNM,1.0,2014-01-10 19:20:06,1,КАССИР
909380,,OPN,,,,UTL,,F,30.0,UNM,0.0,2018-04-05 16:49:31,16,педагог-психолог
504324,,,,,,UTL,,M,30.0,,0.0,2017-03-07 09:36:35,22,
277609,,,,,,UTL,,M,50.0,,0.0,2016-02-15 14:56:44,22,
451871,,,,,,UTL,,M,30.0,,0.0,2017-01-10 14:26:03,22,
655460,,UTL,,,,CLS,,M,30.0,MAR,0.0,2017-08-07 15:25:15,16,Менеджер по продажам
725587,,,,,,UTL,,F,50.0,,0.0,2017-10-13 17:48:50,16,специалист по аренде недвижимости
372465,,,,UTL,,UTL,,M,40.0,,0.0,2016-08-27 08:56:38,22,
806022,,UTL,,,,,,M,25.0,UNM,0.0,2018-01-01 20:19:40,16,ЗУБНОЙ ТЕХНИК
633683,,UTL,,,,,,M,40.0,MAR,0.0,2017-07-10 13:16:47,17,Заместитель директора
687635,,,,,,UTL,,F,25.0,,0.0,2017-09-02 09:30:32,22,
378747,,UTL,,,,UTL,,F,35.0,MAR,2.0,2016-09-30 14:24:48,16,хореограф
931367,,UTL,UTL,,,UTL,,M,20.0,,,2018-05-02 22:23:19,2,Собственный официальный бизнес
871132,,,,,,UTL,,F,25.0,,0.0,2018-02-27 13:11:21,22,
176542,,UTL,,,,CLS,,M,25.0,MAR,0.0,2015-03-17 15:46:54,16,
801859,,,,UTL,,UTL,,M,25.0,,0.0,2017-12-26 11:11:09,22,
220982,,UTL,,,,,,F,40.0,MAR,,2018-03-28 21:18:34,16,АДМИНИСТРАТОР
505104,,,,,,UTL,,M,25.0,,0.0,2017-03-07 12:11:48,22,Старший инженер технической поддержки
691724,,,,,,,UTL,F,45.0,UNM,0.0,2017-09-24 15:01:32,22,
3511,,UTL,,,,,,M,35.0,CIV,,2012-08-20 13:09:19,16,СБОРЩИК МЕБЕЛИ
542853,,UTL,,,,CLS,,M,30.0,MAR,0.0,2017-04-28 08:33:45,22,
289519,,UTL,,,,,,F,25.0,UNM,0.0,2016-03-13 13:57:04,20,фасовщица
432741,,UTL,,,,,,M,45.0,DIV,2.0,2017-07-10 06:41:37,22,
729075,,UTL,,,,,,F,40.0,MAR,1.0,2017-11-13 07:33:01,22,
129598,,,UTL,UTL,,UTL,,M,45.0,,,2014-05-31 12:14:16,22,
398495,,CLS,,,,UTL,,M,25.0,MAR,1.0,2018-06-16 13:58:29,16,
627988,,UTL,,,,,,M,25.0,UNM,0.0,2017-07-16 15:34:51,22,
745569,,,,,,UTL,,M,30.0,,,2017-11-01 06:58:17,22,
467282,UTL,UTL,,,,,,F,35.0,DIV,1.0,2017-04-25 15:46:39,16,СПЕЦИАЛИСТ
861259,,UTL,,,,,,M,20.0,UNM,0.0,2018-02-19 10:09:07,2,Собственный официальный бизнес
876805,,,,,,UTL,,M,40.0,,,2018-03-05 10:37:05,22,
335121,,,OPN,,,UTL,,M,25.0,,,2016-07-31 13:05:21,22,
144418,,CLS,,,,UTL,CLS,F,30.0,MAR,0.0,2014-10-08 14:59:00,16,
813650,,,,,,,,M,35.0,MAR,0.0,2018-05-07 21:02:37,1,ПОДСОБНЫЙ РАБОЧИЙ
540378,,,,,,UTL,,F,45.0,,0.0,2017-04-23 14:38:04,16,Главный бухгалтер
342820,,,,,,UTL,,M,40.0,,0.0,2016-07-02 16:46:32,22,
973878,,,,,,UTL,,F,60.0,,0.0,2018-05-23 08:23:46,22,
286824,,,,,,UTL,,F,30.0,,,2016-03-08 18:46:37,7,СПЕЦИАЛИСТ ОВО
183407,,UTL,,,,UTL,,M,35.0,UNM,0.0,2015-04-12 14:38:13,11,неоф-но раб в фирме - программист создает сайты
632809,,OPN,,,,UTL,,M,30.0,UNM,0.0,2017-07-12 13:35:23,16,врач
149090,,,,,,UTL,,M,40.0,MAR,,2017-10-23 10:52:21,22,
368224,,,,,,UTL,,M,40.0,,,2016-12-07 22:13:03,22,
441059,,,,,,,UTL,F,25.0,MAR,1.0,2016-12-15 19:43:34,16,Юрист
599150,,UTL,,,,,,M,45.0,UNM,0.0,2017-06-22 10:26:24,3,Собственный неофициальный бизнес
24329,,UTL,,,,,,M,40.0,UNM,0.0,2012-06-09 13:09:15,22,КОНСУЛЬТАНТ ПО МОЛОДЕЖНОЙ ПОЛИТИКЕ
642514,,,,,,UTL,,M,40.0,MAR,0.0,2017-12-19 07:24:34,8,
572903,,UTL,,,,,,F,55.0,CIV,0.0,2017-05-23 08:01:46,17,главный инженер
621198,,UTL,,,,UTL,,F,30.0,MAR,0.0,2017-07-22 14:33:39,16,Менеджер по рекламе
57196,,UTL,CLS,UTL,CLS,UTL,,F,55.0,CIV,0.0,2012-11-17 09:20:30,22,
208707,,,,UTL,,UTL,,F,30.0,,0.0,2015-07-29 16:18:46,22,
654392,,UTL,,,,,,F,30.0,MAR,0.0,2017-07-30 07:59:21,16,Специалист
544174,,UTL,,,,,,F,20.0,MAR,0.0,2017-05-08 15:23:17,16,"Печатник, декрет"
598929,,UTL,,,,UTL,,M,60.0,MAR,0.0,2017-06-14 08:19:54,4,РУКОВОДИТЕЛЬ ВЫСШЕГО ЗВЕНА
654351,,,,,,UTL,,M,30.0,MAR,0.0,2017-07-31 21:34:33,16,врач стоматолог
337264,,UTL,,,,,,F,25.0,MAR,0.0,2016-06-22 13:41:10,16,специалист
641288,,UTL,,,,OPN,,F,40.0,MAR,0.0,2017-07-24 04:55:36,16,КРАНОВЩИК
60403,,UTL,,,,UTL,,F,40.0,MAR,1.0,2013-11-16 15:23:16,16,ГЛАВНЫЙ СПЕЦИАЛИСТ
965712,,,,,,UTL,,M,30.0,,0.0,2018-05-18 15:05:36,20,Водитель
200621,,UTL,,,,,,M,50.0,MAR,,2015-08-18 12:55:18,16,НАЧАЛЬНИК ПРОИЗВОДСТВА
952646,,,,,,UTL,,M,30.0,,0.0,2018-05-18 23:51:45,17,Начальник отдела продаж
878116,,,,,,UTL,,F,50.0,,,2018-03-08 10:15:33,22,
18868,,UTL,,,UTL,UTL,,F,40.0,MAR,2.0,2012-07-04 19:01:29,2,Собственный официальный бизнес
527057,,UTL,UTL,,,UTL,,F,30.0,UNM,0.0,2017-04-09 09:38:35,22,
616770,,UTL,,,,,,M,30.0,MAR,0.0,2017-06-27 11:07:11,8,
949625,,,,,,UTL,,F,30.0,,0.0,2018-05-08 12:52:22,22,
637021,,,,,,UTL,,M,40.0,UNM,0.0,2017-07-26 14:13:45,22,
867501,,,,,,UTL,,F,30.0,,0.0,2018-02-23 21:25:23,16,Бухгалтер
271735,,,,,,UTL,,M,30.0,UNM,0.0,2016-02-04 11:35:55,16,Главный специалист деп допуска на оптовом рынке электроэнергии и мощности
486306,,,,,,UTL,UTL,F,30.0,UNM,0.0,2017-02-20 13:46:50,16,менеджер
853515,,,,,,UTL,,F,20.0,,0.0,2018-02-17 08:11:20,22,специалист по заведению кредитных заявок
716480,UTL,,,,,UTL,,M,20.0,UNM,0.0,2017-10-10 08:04:43,2,Собственный официальный бизнес
469473,,,,UTL,,UTL,,M,40.0,,0.0,2017-01-25 20:17:20,11,
243981,,UTL,,,,,,F,35.0,CIV,1.0,2017-05-13 11:28:05,16,Бухгалтер
471337,,,,,,UTL,,M,35.0,,,2017-02-25 20:45:48,22,
143624,,,,,UTL,,,F,25.0,,,2014-09-28 16:37:39,16,Неруководящий сотрудник - специалист
350495,,UTL,OPN,,,OPN,,M,25.0,UNM,0.0,2016-07-24 16:22:41,16,
58469,UTL,UTL,,,,UTL,,F,30.0,UNM,0.0,2012-12-11 20:41:01,16,
419566,,,,,,UTL,,F,25.0,,0.0,2016-11-30 06:07:51,11,
916687,,,,,,UTL,,F,55.0,,0.0,2018-04-10 12:11:07,22,ИП
134216,,UTL,,,,OPN,,M,65.0,MAR,0.0,2015-03-07 10:44:18,12,Пенсия по возрасту/стажу работы
837599,,,,,,UTL,,M,35.0,,0.0,2018-02-03 08:55:44,2,Собственный официальный бизнес
440297,,UTL,,,,,,F,45.0,CIV,1.0,2017-08-06 07:46:29,22,
965400,,,,,,,UTL,F,30.0,UNM,0.0,2018-05-19 05:52:08,16,Инженер-программист
630608,,UTL,,,,UTL,,M,25.0,,0.0,2017-07-09 18:11:09,16,Программист
781138,,UTL,,,,UTL,,M,45.0,MAR,0.0,2017-12-06 10:53:39,4,
325780,,,,,,UTL,,F,55.0,,0.0,2017-09-23 13:33:23,22,
784134,,CLS,,,,UTL,,M,40.0,UNM,0.0,2017-12-31 14:38:08,16,МЕНЕДЖЕР
14480,,UTL,,,CLS,UTL,,M,45.0,CIV,,2013-03-24 16:38:51,16,ВОДИТЕЛЬ
675297,,,,,,,,M,35.0,DIV,0.0,2017-10-28 14:40:15,1,Неруководящий сотрудник - обсл. Персонал
789632,,,,,,UTL,,M,20.0,,0.0,2017-12-16 09:39:32,22,
946094,,UTL,,,,,,F,25.0,UNM,0.0,2018-05-04 19:19:22,22,
388929,,UTL,,,,,,M,40.0,MAR,2.0,2016-10-06 08:39:44,16,фельдшер
853399,,,,,UTL,UTL,,F,35.0,CIV,0.0,2018-02-12 09:51:39,16,Бухгалтер
933593,,UTL,,,,UTL,,F,40.0,MAR,0.0,2018-04-28 05:58:23,16,Неруководящий сотрудник - специалист
295941,,,,,,UTL,,M,40.0,,0.0,2016-03-26 12:24:07,22,
514082,,UTL,,,,,,M,30.0,UNM,0.0,2017-03-19 13:59:38,22,
359815,,,,UTL,,UTL,,F,55.0,,0.0,2016-08-02 12:23:58,22,
629681,,,,,,UTL,,F,30.0,,0.0,2017-07-17 17:35:16,22,
36492,,UTL,,,CLS,OPN,,M,30.0,UNM,0.0,2012-07-02 12:29:53,1,МЕНЕДЖЕР ПО ПРОДАЖАМ
412311,,UTL,,,CLS,UTL,,M,35.0,DIV,1.0,2016-11-13 16:54:04,22,
106785,,OPN,,,,,,F,35.0,CIV,1.0,2017-08-24 16:50:14,22,Офис-Менеджер
277197,,,,UTL,,UTL,,F,30.0,,,2016-02-20 20:02:00,22,
373998,,,,,,UTL,,M,30.0,,0.0,2016-09-07 11:57:30,22,
662649,,,,,,UTL,,M,30.0,MAR,0.0,2017-08-07 15:45:59,20,Водитель
727777,,,,,,UTL,,F,30.0,,,2017-10-24 01:36:17,22,
428381,,UTL,,,,,,F,50.0,MAR,0.0,2016-11-30 09:09:10,16,Старший кассир
394438,,UTL,,,,,,M,20.0,UNM,0.0,2016-10-09 15:17:58,16,Финансовый эксперт
674591,,UTL,,,,UTL,,F,25.0,UNM,0.0,2017-10-23 16:26:51,11,
659953,,,,,,UTL,,F,35.0,,0.0,2017-08-17 06:14:00,11,
828871,,UTL,,,,,,F,60.0,DIV,0.0,2018-01-21 06:42:01,16,риэлтор
731926,,,,,,UTL,,M,30.0,MAR,0.0,2018-01-18 10:52:34,2,Собственный неофициальный бизнес
640980,,,,,,UTL,,F,30.0,,0.0,2017-07-19 19:38:23,11,
711413,,UTL,,,,,,M,45.0,MAR,0.0,2017-10-04 10:34:41,16,инженер кип
313637,,,,,,UTL,,F,30.0,,0.0,2016-05-04 09:26:44,22,экономист по финансовой работе
541794,,UTL,,,,,,F,45.0,MAR,1.0,2017-04-17 15:03:22,16,табельщик
851508,,,,UTL,,UTL,,F,45.0,MAR,0.0,2018-02-23 09:17:58,22,
716338,,,,,,UTL,,F,50.0,MAR,0.0,2017-10-16 14:31:53,2,Собственный неофициальный бизнес
239882,,,CLS,UTL,,UTL,,M,40.0,,0.0,2015-11-18 05:05:20,22,
431735,,UTL,,,,,,F,40.0,MAR,1.0,2017-01-15 13:13:09,16,специалист по кадрам
211008,,UTL,,,,UTL,,F,30.0,UNM,0.0,2015-08-25 15:11:01,16,
10395,,UTL,,,,,,F,30.0,UNM,0.0,2012-07-04 08:34:49,22,АССИСТЕНТ ВРАЧА
385230,,UTL,,,,UTL,,M,25.0,MAR,0.0,2017-01-10 07:58:16,2,
32745,,UTL,,,,,,M,30.0,UNM,0.0,2017-08-06 14:30:10,2,Собственный официальный бизнес
266133,,,,UTL,,UTL,,M,30.0,,0.0,2016-01-31 17:50:36,22,
515408,,UTL,,,,,,M,30.0,MAR,2.0,2017-04-02 06:00:43,2,Собственный официальный бизнес
972504,,UTL,,,,UTL,,F,30.0,MAR,0.0,2018-05-22 09:34:07,22,
653695,,,,,,UTL,UTL,F,30.0,MAR,0.0,2017-08-01 10:02:26,11,
458542,,,,CLS,,UTL,,M,45.0,,0.0,2017-01-16 03:37:07,22,
32022,,,,CLS,,UTL,,M,30.0,,,2012-09-13 07:29:38,17,Руководитель подразделения
934754,,,,,,UTL,,M,35.0,,,2018-06-27 18:52:11,22,
1020856,,,,,,,,,,,,2018-06-26 10:40:57,22,
27085,UTL,UTL,,,CLS,UTL,,M,45.0,UNM,0.0,2012-07-09 16:42:16,11,
482606,,UTL,,,,,,M,50.0,MAR,1.0,2017-02-08 12:30:03,20,водитель-экспедитор
656373,,,,UTL,,UTL,,M,30.0,,0.0,2017-08-02 09:22:32,22,Главный специалист ОСА УСА ДИТ
685228,,,,,,UTL,,F,50.0,,0.0,2017-09-22 13:49:07,22,
409170,,,,,,UTL,,F,35.0,,0.0,2016-11-03 16:19:36,11,
741711,,,,,,UTL,,M,55.0,,0.0,2017-10-30 06:47:04,13,Пенсия по инвалидности
19651,UTL,,,,,UTL,CLS,M,30.0,MAR,0.0,2012-06-09 02:09:56,22,
905442,,,,,,UTL,,M,30.0,,0.0,2018-04-02 08:04:34,22,
344955,,UTL,,,CLS,UTL,,M,35.0,,0.0,2016-07-12 12:36:10,16,Неруководящий сотрудник - специалист
469709,,,,,,UTL,,M,25.0,,0.0,2017-01-28 16:07:39,22,
582720,,,,,,UTL,,M,30.0,,0.0,2017-05-31 09:34:54,20,Торговый представитель
770215,,,,,,UTL,,M,20.0,,0.0,2017-11-27 09:11:14,22,
767509,UTL,,UTL,,,UTL,,M,30.0,,0.0,2017-11-23 07:42:29,22,ведущий геолог
699020,,,,,,UTL,,M,35.0,,0.0,2017-09-12 10:09:36,11,
217966,,UTL,,,,,,F,25.0,MAR,1.0,2015-09-03 23:18:34,16,ассистент доктора
579413,,UTL,,,,,,M,40.0,UNM,0.0,2017-05-28 16:46:00,2,Собственный неофициальный бизнес
24982,,UTL,UTL,,,UTL,,M,30.0,UNM,0.0,2012-06-17 10:23:57,22,
450972,,UTL,,,,,,M,35.0,MAR,3.0,2017-03-23 12:04:08,4,РУКОВОДИТЕЛЬ ВЫСШЕГО ЗВЕНА
900033,,UTL,,,,,,F,35.0,MAR,0.0,2018-03-31 10:14:59,16,Товаровед- оценщик
206412,,UTL,,,,UTL,,M,25.0,UNM,0.0,2015-07-16 12:17:48,22,Младший разработчик
820200,,,,,,UTL,,F,30.0,,0.0,2018-01-12 10:53:26,16,Главный специалист
295322,,UTL,,,,UTL,,M,25.0,UNM,0.0,2016-04-11 09:34:11,8,
60621,,UTL,,,CLS,UTL,,M,75.0,MAR,0.0,2013-01-06 05:17:47,22,
591405,,UTL,,,,,,M,20.0,UNM,0.0,2017-06-15 11:57:26,16,
786289,,,,,,UTL,,F,35.0,,0.0,2017-12-10 11:56:41,22,
738846,,UTL,,,,OPN,,M,20.0,UNM,0.0,2017-10-25 15:19:13,11,Работаю в сервисе автомехаником не официально
234839,,UTL,,,,,,M,30.0,UNM,0.0,2015-11-01 12:49:30,20,менеджер по работе с клиентами
768016,,UTL,,,,,,M,45.0,MAR,0.0,2017-12-18 18:13:28,2,Собственный официальный бизнес
149303,,CLS,,,,UTL,,M,55.0,MAR,3.0,2014-10-29 03:57:19,17,
818635,,UTL,,,,,,M,30.0,MAR,2.0,2018-04-11 14:11:40,22,
794943,,,,,,,,M,40.0,,0.0,2017-12-18 17:44:05,11,
277544,,UTL,,,,,,M,30.0,UNM,0.0,2016-02-15 12:00:14,16,педагог-психолог
411507,UTL,UTL,,,,UTL,,F,35.0,MAR,1.0,2017-01-05 08:27:29,17,
567635,,,,,,UTL,UTL,F,35.0,UNM,0.0,2017-05-14 09:33:23,4,Руководитель организации
110344,,,,,,,,M,30.0,UNM,,2018-07-02 15:45:45,22,
960310,,UTL,,,,,,F,25.0,MAR,1.0,2018-05-15 08:44:45,22,
833777,,UTL,,,,UTL,,M,45.0,MAR,0.0,2018-01-25 16:11:48,16,Неруководящий сотрудник - специалист
927811,,,,,,UTL,,F,20.0,,0.0,2018-04-17 16:46:54,22,
14413,,OPN,,,,UTL,,F,30.0,UNM,0.0,2018-03-06 10:44:09,22,
291270,,UTL,UTL,,,UTL,,M,40.0,DIV,0.0,2016-05-24 11:59:43,2,Собственный неофициальный бизнес
664445,,,,,,UTL,,F,35.0,MAR,0.0,2018-06-03 17:19:05,22,
575036,,UTL,,,,,,F,30.0,MAR,0.0,2017-05-23 10:07:30,16,Лаборант
888594,,,,,,UTL,,F,30.0,,0.0,2018-03-18 17:54:11,22,
800723,,,,,,,,F,20.0,UNM,0.0,2017-12-21 03:44:57,11,
48999,,,,UTL,,UTL,,M,30.0,,,2012-07-17 12:51:48,22,
764697,,,,,,UTL,,F,30.0,,,2018-05-15 08:00:40,22,
862968,,UTL,,,,,,F,60.0,CIV,0.0,2018-07-10 03:03:15,12,Пенсия по возрасту/стажу работы
27430,,UTL,,,,,,F,35.0,MAR,2.0,2012-09-24 09:02:15,16,КРЕДИТНЫЙ ИНСПЕКТОР
524014,UTL,UTL,,,,,,F,30.0,MAR,2.0,2018-03-11 08:14:19,1,
888037,,UTL,,,,,,F,25.0,UNM,0.0,2018-03-13 14:57:08,20,Продавец
244329,,UTL,OPN,,,UTL,,M,35.0,MAR,0.0,2015-11-30 07:21:10,22,
789556,,UTL,,,,,,M,30.0,MAR,0.0,2018-02-17 11:12:59,17,Руководитель департамента
816886,,UTL,,,,UTL,,M,35.0,CIV,0.0,2018-01-11 09:28:30,17,Руководитель подразделения
645108,,UTL,,,,UTL,,M,20.0,UNM,0.0,2017-08-17 13:19:50,2,Собственный неофициальный бизнес
408638,,CLS,,,,UTL,,M,35.0,MAR,2.0,2017-06-15 20:20:50,11,
278712,UTL,UTL,,,,OPN,,M,40.0,MAR,2.0,2016-02-24 08:31:25,22,
946684,UTL,,,,,,,M,55.0,MAR,0.0,2018-05-20 04:50:51,16,МЕХАННИК
810105,,UTL,,,,,,F,25.0,UNM,0.0,2018-01-06 13:34:28,16,Мерчендайзер
741279,,,,,,UTL,,M,30.0,UNM,0.0,2017-11-12 15:22:40,11,подрабатывает неофициально охрана пожарной сигнализации
188635,,,,,,UTL,,F,45.0,UNM,1.0,2017-12-14 10:53:12,22,
902065,,,,,,UTL,,M,20.0,,0.0,2018-04-03 16:38:58,11,
515109,,UTL,,,,UTL,,F,40.0,MAR,3.0,2017-04-15 05:07:28,17,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
930884,,,,,,UTL,,M,25.0,UNM,0.0,2018-06-17 06:56:54,16,электромеханик
491529,,OPN,,,,,,M,35.0,MAR,1.0,2017-04-18 16:17:41,17,Коммерческий директор
562685,,,,,,,,F,35.0,MAR,0.0,2017-05-23 11:43:02,2,Собственный неофициальный бизнес
188854,,,,CLS,,UTL,,M,25.0,,,2015-05-10 21:13:03,22,разработчик-программист
909107,,UTL,,,,OPN,,M,45.0,MAR,0.0,2018-04-07 08:04:13,20,Водитель-экспедитор
476160,UTL,UTL,,,,UTL,,M,35.0,DIV,0.0,2017-02-11 12:35:18,20,слесарь-ремонтник
753979,,,,,,,,F,50.0,UNM,0.0,2018-05-25 04:30:35,16,СТАРШИЙ СПЕЦИАЛИСТ
29554,,UTL,,,,,,M,35.0,UNM,2.0,2013-11-02 11:06:39,16,МЕНЕДЖЕР
956842,,UTL,,,,,,M,35.0,MAR,0.0,2018-05-13 11:33:35,13,
148252,,,,UTL,,UTL,,M,30.0,,,2014-10-24 07:57:43,22,
818805,,,,,,UTL,,M,25.0,UNM,0.0,2018-01-21 09:12:30,22,
761247,,UTL,,,,OPN,,M,55.0,UNM,0.0,2017-11-26 05:54:55,17,Начальник службы
588892,,UTL,,,,OPN,,F,20.0,UNM,0.0,2017-06-05 06:35:55,17,
181844,,UTL,,,,,,F,40.0,DIV,1.0,2016-03-13 23:00:37,8,
134999,,UTL,UTL,UTL,,UTL,,M,25.0,UNM,0.0,2014-07-16 09:51:16,16,специалист отдела автомтизированнызх систем планирования и бютжетирования
449869,,UTL,,,,UTL,,M,30.0,,0.0,2016-12-30 15:15:55,17,Руководитель подразделения
400749,,,,,,UTL,,M,25.0,,,2016-11-27 08:14:35,22,
692146,,,,,,UTL,,M,30.0,DIV,1.0,2017-09-23 23:42:16,20,Взрывник
974465,,UTL,,,,,,M,30.0,MAR,0.0,2018-06-12 15:21:04,2,Собственный официальный бизнес
783645,,UTL,,,,,,F,35.0,DIV,0.0,2018-01-15 16:58:14,22,
797954,UTL,,,,,UTL,,M,35.0,,0.0,2017-12-20 15:12:54,2,Собственный неофициальный бизнес
515019,,,UTL,UTL,,UTL,,M,35.0,,0.0,2017-03-19 12:28:37,16,Дефектоскопист
519254,UTL,UTL,,,,,,M,35.0,DIV,1.0,2017-08-22 06:10:04,16,
454668,,,,,,UTL,,M,40.0,,0.0,2017-01-10 09:32:28,22,
905375,,,,,,UTL,,F,25.0,,0.0,2018-03-29 16:16:57,22,УЧИТЕЛЬ ИНФОРМАТИКИ
867600,,,,,,UTL,,F,15.0,,0.0,2018-02-26 12:54:18,11,
323467,,,,,,UTL,,M,35.0,,0.0,2016-09-15 15:28:24,22,
18330,,,,,,UTL,,M,30.0,UNM,0.0,2018-01-15 08:20:03,22,Водитель
722195,,,,,,UTL,,F,30.0,,0.0,2017-10-08 09:51:51,16,Врач
241453,,,,,,UTL,,F,30.0,,0.0,2015-11-22 07:47:31,22,менеджер по закупкам
778559,,CLS,,,,,UTL,M,35.0,MAR,0.0,2017-12-07 08:03:22,1,ВОДИТЕЛЬ
