answer_id,score
74403,-0.78
74404,-0.43
74405,-0.97
74406,-0.58
74407,-0.18
74408,-0.98
74409,-0.45
74410,-0.04
74411,-0.7
74412,-0.83
74413,-0.67
74414,-0.61
74415,-0.62
74416,-0.48
74417,-0.58
74418,-0.63
74419,0.32
74420,-0.66
74421,-0.23
74422,0.22
74423,-0.71
74424,0.47
74425,0.33
74426,0.92
74427,-0.3
74428,-0.7
74429,-0.93
74430,-0.06
74431,-0.95
74432,0.62
74433,-0.38
74434,-0.56
74435,-0.82
74436,0.25
74437,-0.17
74438,0.63
74439,0.58
74440,0.06
74441,0.74
74442,0.71
74443,0.11
74444,0.12
74445,-0.13
74446,-0.18
74447,0.33
74448,-0.91
74449,0.45
74450,-0.48
74451,0.42
74452,-0.77
74453,0.49
74454,-0.19
74455,-0.27
74456,0.91
74457,0.08
74458,-0.49
74459,-0.83
74460,-0.57
74461,0.79
74462,0.36
74463,0.72
74464,-0.62
74465,-0.05
74466,0.46
74467,0.92
74468,0.06
74469,0.12
74470,-0.48
74471,0.11
74472,0.99
74473,-0.97
74474,0.69
74475,0.72
74476,0.94
74477,0.48
74478,-0.14
74479,-0.01
74480,-0.21
74481,-0.06
74482,-0.73
74483,0.77
74484,-0.42
74485,0.5
74486,-0.11
74487,0.5
74488,-0.37
74489,0.52
74490,0.77
74491,0.8
74492,-0.6
74493,-0.09
74494,-0.57
74495,0.02
74496,0.89
74497,-0.98
74498,-0.55
74499,-0.93
74500,-0.54
74501,0.44
74502,0.65
74503,0.28
74504,0.16
74505,0.28
74506,0.94
74507,0.78
74508,-0.39
74509,-0.63
74510,-0.8
74511,-0.43
74512,-0.09
74513,0.67
74514,-0.92
74515,-0.78
74516,-0.44
74517,0.66
74518,0.85
74519,-0.14
74520,0.05
74521,-0.84
74522,-0.85
74523,0.84
74524,0.15
74525,-0.57
74526,0.09
74527,-0.34
74528,0.87
74529,0.3
74530,-0.5
74531,-1.0
74532,-0.79
74533,0.62
74534,-0.85
74535,0.22
74536,-0.07
74537,-0.2
74538,0.93
74539,-0.81
74540,0.59
74541,-0.37
74542,0.93
74543,-0.22
74544,0.16
74545,0.23
74546,-0.03
74547,-0.7
74548,-0.81
74549,0.75
74550,-0.61
74551,0.79
74552,0.19
74553,0.48
74554,-0.43
74555,0.73
74556,0.79
74557,-0.76
74558,0.38
74559,-0.69
74560,-0.35
74561,0.51
74562,0.63
74563,-0.64
74564,0.08
74565,-0.06
74566,-0.86
74567,0.4
74568,0.15
74569,0.15
74570,-0.54
74571,-0.36
74572,-0.31
74573,0.1
74574,0.31
74575,-0.63
74576,0.02
74577,-0.27
74578,-0.89
74579,1.0
74580,-0.57
74581,0.0
74582,0.07
74583,-0.46
74584,-0.84
74585,0.29
74586,-0.32
74587,0.2
74588,0.4
74589,0.59
74590,-0.98
74591,-0.54
74592,0.03
74593,-0.95
74594,-0.58
74595,-0.68
74596,0.81
74597,0.49
74598,0.91
74599,-0.43
74600,-0.39
74601,-0.36
74602,-0.07
74603,0.87
74604,-0.22
74605,-0.01
74606,-0.88
74607,-0.33
74608,0.4
74609,-0.93
74610,0.61
74611,0.91
74612,-0.07
74613,-0.32
74614,0.15
74615,-0.84
74616,-0.17
74617,-0.85
74618,-0.75
74619,-0.12
74620,-0.58
74621,0.86
74622,-0.76
74623,0.77
74624,0.14
74625,0.63
74626,0.61
74627,0.62
74628,0.61
74629,-0.12
74630,-0.55
74631,0.73
74632,-0.22
74633,-0.69
74634,0.65
74635,-0.4
74636,0.37
74637,0.2
74638,-0.34
74639,-0.49
74640,-0.18
74641,0.08
74642,0.97
74643,-0.68
74644,-0.64
74645,-0.31
74646,-0.53
74647,0.51
74648,-0.15
74649,0.72
74650,0.72
74651,-0.55
74652,-0.29
74653,0.11
74654,-0.15
74655,0.64
74656,0.8
74657,-0.35
74658,-0.86
74659,0.98
74660,-0.64
74661,0.8
74662,0.53
74663,-0.32
74664,-0.81
74665,0.08
74666,-0.58
74667,-0.65
74668,-0.29
74669,0.78
74670,-0.67
74671,-0.57
74672,-0.09
74673,-0.44
74674,0.19
74675,-0.17
74676,0.66
74677,-0.96
74678,0.21
74679,0.56
74680,-0.01
74681,0.4
74682,0.68
74683,-0.06
74684,-0.15
74685,-0.67
74686,0.55
74687,0.88
74688,-0.3
74689,-0.53
74690,0.79
74691,0.2
74692,-0.35
74693,-0.88
74694,0.59
74695,0.88
74696,0.02
74697,0.55
74698,0.34
74699,0.57
74700,0.36
74701,0.81
74702,-0.73
74703,0.6
74704,-0.48
74705,0.95
74706,0.84
74707,0.37
74708,0.87
74709,-1.0
74710,0.63
74711,0.06
74712,0.43
74713,-0.29
74714,-0.43
74715,0.52
74716,-0.2
74717,-0.59
74718,-0.47
74719,0.08
74720,-0.51
74721,0.14
74722,0.62
74723,-0.3
74724,-0.52
74725,0.12
74726,-0.76
74727,-0.45
74728,-0.55
74729,0.46
74730,-0.02
74731,-0.89
74732,-0.28
74733,0.86
74734,-0.1
74735,-0.21
74736,-0.56
74737,0.01
74738,0.46
74739,-0.04
74740,0.16
74741,-0.95
74742,-0.41
74743,-0.71
74744,-0.1
74745,-0.72
74746,-0.97
74747,0.86
74748,0.99
74749,-0.88
74750,0.17
74751,-0.15
74752,0.98
74753,0.74
74754,-0.72
74755,0.5
74756,0.76
74757,0.22
74758,-0.45
74759,0.49
74760,0.51
74761,-0.39
74762,-0.65
74763,-0.24
74764,0.44
74765,0.89
74766,0.63
74767,-0.7
74768,-0.83
74769,0.17
74770,0.16
74771,0.41
74772,-0.91
74773,-0.54
74774,0.74
74775,-0.76
74776,-0.12
74777,-0.14
74778,0.99
74779,-0.58
74780,-0.51
74781,0.7
74782,0.8
74783,0.75
74784,-0.67
74785,0.91
74786,0.03
74787,0.38
74788,-0.48
74789,-0.52
74790,0.94
74791,-0.52
74792,0.56
74793,-0.41
74794,0.83
74795,0.89
74796,-0.76
74797,0.07
74798,0.89
74799,0.02
74800,0.22
74801,0.72
74802,0.09
74803,-0.08
74804,-0.27
74805,0.74
74806,-0.29
74807,0.28
74808,-0.5
74809,0.06
74810,-0.92
74811,0.86
74812,-0.83
74813,0.02
74814,-0.61
74815,0.03
74816,0.69
74817,-0.34
74818,0.16
74819,-0.39
74820,0.06
74821,-0.53
74822,-0.34
74823,-0.29
74824,-0.65
74825,0.91
74826,0.43
74827,-0.59
74828,-0.82
74829,0.08
74830,-0.44
74831,0.25
74832,0.37
74833,0.83
74834,-0.93
74835,-0.6
74836,0.85
74837,-0.99
74838,0.87
74839,0.13
74840,-0.31
74841,-0.47
74842,0.06
74843,-0.66
74844,-0.61
74845,-0.39
74846,0.44
74847,-0.23
74848,-0.32
74849,-0.51
74850,0.61
74851,0.31
74852,0.09
74853,0.14
74854,0.5
74855,-1.0
74856,0.94
74857,0.36
74858,-0.76
74859,-0.49
74860,-0.99
74861,-0.64
74862,-0.49
74863,-0.62
74864,-0.49
74865,0.31
74866,-0.29
74867,0.24
74868,0.68
74869,-0.3
74870,0.25
74871,0.89
74872,-0.68
74873,0.98
74874,-0.98
74875,0.46
74876,0.52
74877,-0.01
74878,-0.89
74879,0.39
74880,-0.95
74881,0.05
74882,-0.56
74883,0.17
74884,0.82
74885,-0.47
74886,0.45
74887,0.91
74888,0.94
74889,-0.27
74890,-0.89
74891,-0.65
74892,0.29
74893,-0.24
74894,-0.66
74895,-0.54
74896,-0.83
74897,-0.85
74898,-0.69
74899,0.58
74900,-0.13
74901,0.09
74902,0.23
74903,0.18
74904,-0.54
74905,0.68
74906,-0.07
74907,-0.12
74908,0.85
74909,-0.08
74910,-0.76
74911,0.41
74912,-0.07
74913,-0.59
74914,-0.94
74915,-0.1
74916,0.73
74917,-0.26
74918,-0.22
74919,0.1
74920,-0.77
74921,0.01
74922,-0.26
74923,0.5
74924,0.03
74925,-0.72
74926,0.72
74927,-0.82
74928,0.26
74929,0.12
74930,0.83
74931,-0.75
74932,-0.59
74933,0.61
74934,0.57
74935,-0.12
74936,0.15
74937,0.91
74938,-0.04
74939,0.37
74940,0.28
74941,-0.52
74942,-0.15
74943,0.88
74944,0.91
74945,0.06
74946,-0.41
74947,0.86
74948,-0.1
74949,0.87
74950,0.32
74951,0.15
74952,-0.98
74953,-0.77
74954,-0.52
74955,-0.05
74956,0.19
74957,0.96
74958,0.04
74959,0.82
74960,0.94
74961,0.03
74962,0.56
74963,-0.64
74964,0.96
74965,-0.11
74966,-0.77
74967,0.36
74968,0.41
74969,0.15
74970,0.5
74971,0.13
74972,0.81
74973,0.55
74974,-0.95
74975,0.18
74976,0.88
74977,0.97
74978,-0.67
74979,-0.34
74980,0.16
74981,-0.41
74982,0.85
74983,-0.59
74984,-0.2
74985,-0.13
74986,-0.61
74987,0.01
74988,-0.6
74989,-0.03
74990,-0.7
74991,-0.35
74992,0.74
74993,0.92
74994,0.83
74995,0.88
74996,-0.56
74997,-0.78
74998,-0.25
74999,0.02
75000,0.01
75001,-0.14
75002,0.55
75003,-0.72
75004,-0.07
75005,0.48
75006,0.57
75007,0.29
75008,0.72
75009,0.96
75010,-0.13
75011,0.02
75012,0.71
75013,0.4
75014,-0.63
75015,0.29
75016,0.7
75017,-0.97
75018,-0.87
75019,0.19
75020,-0.22
75021,-0.35
75022,0.45
75023,-0.43
75024,-0.74
75025,0.07
75026,0.02
75027,-0.54
75028,-0.83
75029,-0.73
75030,-0.41
75031,-0.98
75032,-0.01
75033,-0.06
75034,0.28
75035,0.64
75036,-0.48
75037,-0.32
75038,0.1
75039,-0.98
75040,0.71
75041,-0.55
75042,0.19
75043,0.08
75044,-0.7
75045,-0.69
75046,-0.39
75047,0.72
75048,-0.96
75049,-0.45
75050,-0.33
75051,-0.49
75052,0.67
75053,0.92
75054,0.09
75055,0.53
75056,-0.79
75057,0.85
75058,0.44
75059,0.75
75060,0.34
75061,0.68
75062,0.13
75063,-0.86
75064,0.53
75065,-0.76
75066,0.0
75067,-0.42
75068,0.66
75069,-0.62
75070,0.64
75071,0.85
75072,0.25
75073,-0.27
75074,0.43
75075,0.17
75076,0.16
75077,0.19
75078,-0.28
75079,-0.11
75080,0.84
75081,-0.42
75082,0.13
75083,-0.17
75084,0.86
75085,0.43
75086,0.35
75087,-0.3
75088,-0.99
75089,-0.35
75090,-0.11
75091,-0.37
75092,0.02
75093,0.27
75094,0.38
75095,0.47
75096,0.61
75097,0.61
75098,0.68
75099,-0.9
75100,-0.68
75101,0.89
75102,0.68
75103,0.33
75104,-0.34
75105,-0.99
75106,-0.56
75107,0.06
75108,0.74
75109,-0.5
75110,0.81
75111,0.39
75112,0.48
75113,0.27
75114,-0.9
75115,-0.57
75116,0.68
75117,-0.82
75118,0.34
75119,-0.43
75120,0.06
75121,0.83
75122,-0.34
75123,-0.25
75124,0.21
75125,-0.43
75126,0.07
75127,0.42
75128,-0.9
75129,-0.96
75130,0.93
75131,-0.43
75132,-0.98
75133,0.86
75134,-0.48
75135,0.57
75136,-0.47
75137,-0.03
75138,-0.33
75139,0.96
75140,-0.3
75141,0.29
75142,0.41
75143,0.02
75144,-0.03
75145,0.1
75146,-0.8
75147,0.77
75148,0.67
75149,-0.6
75150,-0.45
75151,0.87
75152,0.67
75153,0.71
75154,-0.81
75155,1.0
75156,0.62
75157,0.35
75158,-0.26
75159,-0.62
75160,0.31
75161,-0.7
75162,0.15
75163,-0.9
75164,0.58
75165,-0.81
75166,-0.09
75167,-0.91
75168,0.77
75169,0.23
75170,-0.08
75171,0.91
75172,0.96
75173,-0.12
75174,0.0
75175,-0.2
75176,-0.31
75177,-0.85
75178,0.93
75179,0.87
75180,0.64
75181,0.01
75182,0.14
75183,0.92
75184,-0.91
75185,0.32
75186,0.32
75187,-0.94
75188,0.34
75189,-0.36
75190,-0.95
75191,-0.29
75192,-0.46
75193,0.79
75194,-0.87
75195,0.67
75196,0.23
75197,0.49
75198,-0.72
75199,-0.57
75200,-0.05
75201,0.58
75202,-0.03
75203,0.44
75204,0.34
75205,0.41
75206,-0.15
75207,0.19
75208,-0.02
75209,0.32
75210,0.81
75211,-0.37
75212,-0.92
75213,-0.43
75214,0.65
75215,0.92
75216,-1.0
75217,-0.82
75218,0.3
75219,-0.02
75220,-0.92
75221,-0.2
75222,-0.22
75223,-0.05
75224,0.71
75225,0.14
75226,-0.47
75227,-0.54
75228,-0.09
75229,0.71
75230,0.38
75231,-0.87
75232,0.14
75233,-0.65
75234,0.45
75235,0.21
75236,-0.33
75237,0.29
75238,0.58
75239,0.11
75240,0.65
75241,-0.87
75242,-0.67
75243,0.99
75244,0.76
75245,-0.46
75246,0.89
75247,-0.43
75248,-0.87
75249,0.06
75250,0.67
75251,0.65
75252,-0.53
75253,0.51
75254,1.0
75255,0.44
75256,0.35
75257,-0.79
75258,0.74
75259,-0.56
75260,0.27
75261,-0.07
75262,0.64
75263,1.0
75264,-0.9
75265,-0.39
75266,0.29
75267,0.65
75268,-0.54
75269,1.0
75270,-0.38
75271,0.31
75272,0.62
75273,-0.81
75274,-0.24
75275,-0.07
75276,-0.11
75277,0.28
75278,-0.37
75279,0.66
75280,-0.19
75281,-0.92
75282,-0.35
75283,-0.26
75284,0.62
75285,0.39
75286,-0.69
75287,0.59
75288,-0.58
75289,-0.42
75290,0.65
75291,0.28
75292,-0.4
75293,-0.35
75294,-0.96
75295,0.76
75296,-0.46
75297,-0.37
75298,0.66
75299,0.06
75300,1.0
75301,-0.61
75302,0.31
75303,-0.53
75304,0.36
75305,-0.89
75306,-0.65
75307,-0.73
75308,0.56
75309,-0.55
75310,0.0
75311,0.92
75312,0.66
75313,-0.03
75314,0.68
75315,-0.43
75316,-0.85
75317,0.42
75318,0.86
75319,-0.55
75320,0.08
75321,-0.27
75322,-0.5
75323,-0.71
75324,0.99
75325,0.37
75326,0.59
75327,0.08
75328,-0.6
75329,0.3
75330,-0.82
75331,-0.88
75332,-0.73
75333,0.27
75334,-0.31
75335,0.12
75336,0.58
75337,-0.06
75338,-0.52
75339,-0.77
75340,0.28
75341,-0.76
75342,0.45
75343,0.84
75344,0.93
75345,-0.47
75346,0.52
75347,-0.75
75348,0.65
75349,-0.19
75350,0.11
75351,0.29
75352,-0.73
75353,0.93
75354,0.06
75355,0.28
75356,1.0
75357,0.68
75358,0.9
75359,0.29
75360,-0.93
75361,0.44
75362,-0.57
75363,-0.36
75364,1.0
75365,-0.34
75366,-0.77
75367,0.18
75368,-0.04
75369,-0.07
75370,-0.04
75371,-0.46
75372,0.81
75373,-0.6
75374,-0.39
75375,0.84
75376,-1.0
75377,0.71
75378,0.45
75379,0.49
75380,-0.57
75381,-0.81
75382,0.29
75383,0.36
75384,-0.67
75385,0.0
75386,-0.4
75387,-0.05
75388,0.95
75389,-0.66
75390,0.19
75391,-0.83
75392,0.94
75393,-0.7
75394,-0.23
75395,-0.41
75396,0.65
75397,1.0
75398,-0.28
75399,-0.39
75400,0.4
75401,-0.05
75402,0.59
75403,-0.95
75404,-0.44
75405,-0.36
75406,-0.22
75407,-0.92
75408,0.1
75409,-0.26
75410,0.24
75411,-0.74
75412,-0.53
75413,-0.52
75414,0.51
75415,-0.71
75416,0.68
75417,-0.4
75418,-0.4
75419,0.12
75420,-0.07
75421,-0.23
75422,-1.0
75423,0.55
75424,-0.45
75425,0.06
75426,-0.99
75427,0.52
75428,0.7
75429,0.79
75430,0.05
75431,-0.09
75432,0.68
75433,0.56
75434,-0.16
75435,0.97
75436,-0.93
75437,-0.69
75438,-0.05
75439,0.69
75440,0.42
75441,0.26
75442,-0.27
75443,-0.25
75444,-0.41
75445,0.76
75446,0.55
75447,0.65
75448,-0.11
75449,0.8
75450,0.04
75451,0.28
75452,0.82
75453,-0.82
75454,-0.01
75455,-0.19
75456,0.74
75457,0.0
75458,-0.76
75459,-0.47
75460,-0.74
75461,-0.66
75462,-0.6
75463,0.01
75464,-0.67
75465,-0.51
75466,0.07
75467,0.09
75468,-0.13
75469,-1.0
75470,-0.72
75471,0.99
75472,-1.0
75473,-0.05
75474,-0.86
75475,-0.87
75476,-0.1
75477,-0.86
75478,-0.78
75479,-0.72
75480,0.14
75481,0.57
75482,0.89
75483,0.85
75484,-0.62
75485,-0.86
75486,-0.34
75487,0.32
75488,0.55
75489,0.03
75490,-0.5
75491,-0.92
75492,0.5
75493,-0.42
75494,0.04
75495,0.24
75496,-0.92
75497,0.98
75498,0.8
75499,0.08
75500,-0.14
75501,0.82
75502,0.13
75503,0.95
75504,0.49
75505,0.57
75506,0.02
75507,-0.53
75508,-0.7
75509,-0.36
75510,0.08
75511,0.19
75512,0.19
75513,0.6
75514,-0.85
75515,-0.39
75516,0.46
75517,-0.03
75518,0.6
75519,-0.87
75520,-0.36
75521,0.69
75522,0.56
75523,-0.95
75524,0.38
75525,-0.22
75526,-0.12
75527,-0.24
75528,-0.9
75529,0.91
75530,-0.47
75531,-0.69
75532,-0.4
75533,0.1
75534,0.04
75535,0.85
75536,0.27
75537,-0.08
75538,-0.69
75539,0.28
75540,0.98
75541,-0.41
75542,-0.06
75543,-0.85
75544,-0.03
75545,0.49
75546,0.67
75547,-0.21
75548,0.64
75549,0.1
75550,0.78
75551,-0.17
75552,-0.31
75553,-0.06
75554,-0.47
75555,0.7
75556,0.82
75557,-0.18
75558,-0.91
75559,0.48
75560,0.59
75561,0.55
75562,-0.17
75563,-0.66
75564,-0.49
75565,-0.25
75566,0.94
75567,-0.8
75568,0.01
75569,-0.96
75570,-0.2
75571,0.34
75572,-0.77
75573,0.49
75574,0.21
75575,-0.79
75576,0.69
75577,-0.68
75578,-0.16
75579,0.1
75580,-0.18
75581,0.74
75582,0.03
75583,-0.22
75584,-0.38
75585,0.68
75586,0.2
75587,-0.99
75588,-0.18
75589,-0.17
75590,-0.34
75591,-0.45
75592,-0.85
75593,0.84
75594,0.85
75595,0.47
75596,-0.31
75597,0.22
75598,-0.18
75599,0.08
75600,-0.36
75601,-0.64
75602,-0.57
75603,-0.8
75604,-0.74
75605,0.64
75606,-0.07
75607,0.05
75608,-0.68
75609,-0.68
75610,-0.41
75611,-0.68
75612,0.43
75613,0.11
75614,0.56
75615,-0.02
75616,-0.99
75617,-0.49
75618,0.04
75619,0.35
75620,-0.51
75621,0.17
75622,0.78
75623,0.64
75624,-0.24
75625,0.19
75626,0.83
75627,0.54
75628,0.42
75629,0.67
75630,1.0
75631,0.77
75632,0.68
75633,0.8
75634,0.7
75635,0.39
75636,0.12
75637,0.06
75638,0.79
75639,0.83
75640,0.4
75641,0.59
75642,0.67
75643,0.52
75644,0.63
75645,0.88
75646,-0.58
75647,0.94
75648,0.16
75649,-0.98
75650,0.9
75651,0.3
75652,-0.72
75653,0.62
75654,-0.36
75655,-0.99
75656,-0.25
75657,0.29
75658,0.15
75659,0.9
75660,0.11
75661,-0.71
75662,0.25
75663,-0.73
75664,-0.5
75665,-0.04
75666,0.84
75667,0.5
75668,-0.11
75669,-0.75
75670,-0.96
75671,0.23
75672,-0.46
75673,-0.83
75674,0.42
75675,0.04
75676,-0.15
75677,-0.42
75678,-0.92
75679,-0.85
75680,-0.2
75681,-0.41
75682,-0.35
75683,0.32
75684,-0.26
75685,-0.81
75686,0.05
75687,-0.09
75688,0.14
75689,0.41
75690,-0.35
75691,-0.4
75692,-0.49
75693,-0.36
75694,-0.31
75695,0.52
75696,0.13
75697,-0.98
75698,0.77
75699,-0.66
75700,-0.59
75701,0.94
75702,-0.23
75703,0.87
75704,0.27
75705,0.9
75706,0.94
75707,0.54
75708,-0.07
75709,-0.1
75710,-0.17
75711,-0.91
75712,0.1
75713,0.42
75714,0.85
75715,-0.51
75716,0.45
75717,0.57
75718,0.11
75719,0.07
75720,0.02
75721,0.78
75722,-0.87
75723,-0.84
75724,-0.62
75725,-0.92
75726,-0.46
75727,0.7
75728,-0.65
75729,0.81
75730,0.06
75731,-0.16
75732,-0.76
75733,0.81
75734,0.91
75735,0.97
75736,-0.84
75737,-0.08
75738,-0.63
75739,0.05
75740,-0.52
75741,0.78
75742,0.28
75743,-0.9
75744,0.81
75745,-0.57
75746,0.94
75747,0.15
75748,0.34
75749,0.86
75750,0.12
75751,0.1
75752,0.03
75753,0.66
75754,0.78
75755,-0.49
75756,0.97
75757,0.41
75758,0.14
75759,0.61
75760,0.23
75761,0.13
75762,0.53
75763,-0.87
75764,-0.23
75765,-0.44
75766,-0.8
75767,-0.98
75768,0.82
75769,0.47
75770,-0.33
75771,-0.17
75772,-0.02
75773,-0.82
75774,0.94
75775,-0.8
75776,-0.06
75777,-0.83
75778,-0.65
75779,-0.53
75780,-0.2
75781,-0.84
75782,-0.33
75783,0.16
75784,-0.6
75785,0.88
75786,-0.45
75787,-0.96
75788,0.51
75789,-0.72
75790,0.94
75791,-0.57
75792,-0.47
75793,0.3
75794,0.63
75795,-0.92
75796,-0.52
75797,0.2
75798,0.54
75799,0.47
75800,-0.92
75801,0.06
75802,0.68
75803,0.44
75804,-0.37
75805,0.59
75806,0.17
75807,-0.77
75808,0.89
75809,0.89
75810,0.89
75811,0.23
75812,-0.48
75813,-0.09
75814,0.98
75815,-0.04
75816,-0.64
75817,-0.17
75818,-0.64
75819,0.41
75820,-0.69
75821,-0.59
75822,-0.22
75823,0.27
75824,0.02
75825,0.72
75826,0.69
75827,0.69
75828,0.02
75829,-0.72
75830,0.67
75831,0.94
75832,0.44
75833,-0.03
75834,-0.31
75835,-0.4
75836,-0.89
75837,0.42
75838,0.93
75839,0.88
75840,-0.4
75841,0.59
75842,0.62
75843,-0.52
75844,-0.68
75845,-0.85
75846,0.52
75847,-0.33
75848,0.34
75849,0.88
75850,0.42
75851,0.09
75852,-0.17
75853,0.96
75854,0.73
75855,0.14
75856,0.01
75857,-0.22
75858,0.05
75859,0.76
75860,0.14
75861,0.93
75862,0.66
75863,-0.03
75864,0.96
75865,-0.98
75866,0.92
75867,-0.65
75868,-0.87
75869,0.86
75870,-0.77
75871,0.4
75872,0.26
75873,0.28
75874,-0.38
75875,0.28
75876,0.68
75877,0.68
75878,0.49
75879,-0.59
75880,-0.22
75881,-0.98
75882,-0.15
75883,-0.67
75884,0.1
75885,-0.78
75886,-0.89
75887,-0.77
75888,0.63
75889,-0.09
75890,-0.36
75891,-0.95
75892,0.33
75893,-0.64
75894,-0.6
75895,-0.76
75896,-0.64
75897,0.42
75898,-0.98
75899,0.53
75900,0.57
75901,-0.31
75902,-0.5
75903,-0.04
75904,-0.1
75905,-0.43
75906,-0.86
75907,0.98
75908,-0.25
75909,-0.52
75910,0.22
75911,-0.99
75912,0.64
75913,1.0
75914,-0.5
75915,-0.99
75916,0.39
75917,-0.29
75918,-0.61
75919,-0.59
75920,-0.94
75921,0.01
75922,0.29
75923,0.49
75924,-0.16
75925,-0.1
75926,-0.36
75927,0.4
75928,0.77
75929,-0.96
75930,0.74
75931,-0.57
75932,0.65
75933,0.47
75934,0.77
75935,0.75
75936,-0.76
75937,-0.31
75938,0.77
75939,0.67
75940,0.28
75941,-0.27
75942,0.62
75943,0.91
75944,0.18
75945,0.05
75946,0.39
75947,0.62
75948,-0.56
75949,0.07
75950,0.52
75951,-0.13
75952,-0.78
75953,-0.06
75954,-0.71
75955,0.72
75956,0.83
75957,0.28
75958,0.88
75959,0.13
75960,0.43
75961,0.37
75962,0.74
75963,-0.99
75964,-0.96
75965,0.25
75966,-0.19
75967,0.56
75968,0.73
75969,-0.37
75970,-0.88
75971,-0.16
75972,0.12
75973,-0.66
75974,-0.82
75975,0.28
75976,-0.67
75977,-0.12
75978,0.32
75979,0.19
75980,0.64
75981,-0.03
75982,0.64
75983,0.8
75984,0.7
75985,-0.08
75986,-0.02
75987,0.75
75988,-0.75
75989,0.48
75990,0.31
75991,-0.87
75992,0.93
75993,-0.2
75994,0.83
75995,0.45
75996,-0.04
75997,0.33
75998,0.59
75999,-0.29
76000,0.82
76001,-0.03
76002,0.5
76003,0.0
76004,0.14
76005,0.68
76006,-0.84
76007,0.97
76008,-0.5
76009,0.31
76010,0.3
76011,-0.46
76012,-0.78
76013,0.6
76014,0.99
76015,0.77
76016,-0.04
76017,-0.65
76018,-0.3
76019,0.85
76020,-0.48
76021,0.61
76022,-0.94
76023,-0.59
76024,0.27
76025,-0.28
76026,-0.85
76027,0.4
76028,-0.68
76029,0.11
76030,-0.82
76031,-0.04
76032,0.09
76033,-0.29
76034,-0.14
76035,-0.36
76036,-0.5
76037,-0.16
76038,-0.35
76039,-0.24
76040,-0.53
76041,0.33
76042,-0.29
76043,-0.88
76044,-0.29
76045,-0.44
76046,0.6
76047,0.6
76048,0.41
76049,-0.72
76050,0.37
76051,0.24
76052,0.94
76053,0.14
76054,0.14
76055,-0.68
76056,-0.12
76057,0.06
76058,0.14
76059,1.0
76060,0.72
76061,0.85
76062,0.85
76063,0.86
76064,-0.96
76065,0.52
76066,-0.7
76067,-0.97
76068,-0.89
76069,0.89
76070,-0.81
76071,0.14
76072,-0.63
76073,0.09
76074,-0.01
76075,-0.37
76076,0.31
76077,0.71
76078,0.16
76079,-0.28
76080,0.44
76081,-0.91
76082,0.63
76083,0.07
76084,-0.58
76085,0.92
76086,0.85
76087,0.61
76088,0.06
76089,-0.55
76090,0.76
76091,0.66
76092,0.78
76093,0.46
76094,0.54
76095,-0.25
76096,0.6
76097,0.23
76098,0.15
76099,0.29
76100,-0.74
76101,0.47
76102,-0.46
76103,0.26
76104,0.29
76105,0.34
76106,-0.81
76107,0.25
76108,0.57
76109,0.8
76110,0.41
76111,-0.49
76112,-0.4
76113,0.12
76114,-0.65
76115,0.2
76116,0.09
76117,-0.68
76118,-0.57
76119,1.0
76120,-0.4
76121,0.04
76122,0.99
76123,-0.68
76124,-0.72
76125,-0.11
76126,-0.76
76127,-0.75
76128,-0.19
76129,-0.37
76130,0.47
76131,0.85
76132,0.61
76133,0.72
76134,-0.53
76135,0.69
76136,0.44
76137,0.14
76138,0.21
76139,0.37
76140,-0.15
76141,0.32
76142,0.1
76143,-0.21
76144,-0.31
76145,0.18
76146,-0.66
76147,-0.16
76148,0.42
76149,-0.44
76150,0.91
76151,-0.36
76152,0.89
76153,0.19
76154,-0.13
76155,-0.14
76156,-0.86
76157,0.71
76158,-0.94
76159,0.42
76160,0.42
76161,0.93
76162,0.32
76163,-0.63
76164,0.88
76165,0.59
76166,0.34
76167,-0.72
76168,-0.87
76169,0.27
76170,-0.74
76171,-0.79
76172,-0.38
76173,-0.77
76174,-0.16
76175,0.53
76176,-0.25
76177,-0.27
76178,-0.73
76179,0.43
76180,0.17
76181,-0.72
76182,-0.1
76183,0.14
76184,-0.15
76185,-0.57
76186,0.85
76187,0.24
76188,0.84
76189,0.12
76190,-0.04
76191,0.07
76192,0.02
76193,-0.01
76194,-0.85
76195,-0.35
76196,-0.97
76197,-0.48
76198,0.78
76199,-0.61
76200,0.22
76201,0.06
76202,0.21
76203,-0.26
76204,0.23
76205,-0.85
76206,0.64
76207,0.59
76208,-0.51
76209,0.84
76210,0.4
76211,0.87
76212,-0.91
76213,0.38
76214,-0.52
76215,0.02
76216,0.02
76217,0.79
76218,0.68
76219,-0.38
76220,-0.94
76221,0.6
76222,0.31
76223,-0.07
76224,0.74
76225,-0.11
76226,0.57
76227,-0.38
76228,-0.77
76229,-0.78
76230,-0.11
76231,0.64
76232,-0.7
76233,-0.59
76234,0.92
76235,-0.73
76236,0.71
76237,-0.23
76238,-0.89
76239,0.78
76240,0.45
76241,-0.54
76242,0.8
76243,-0.47
76244,-0.35
76245,-0.79
76246,-0.53
76247,-0.56
76248,0.79
76249,-0.62
76250,-0.4
76251,0.58
76252,0.94
76253,0.83
76254,0.83
76255,1.0
76256,0.49
76257,0.18
76258,-0.84
76259,-0.1
76260,-0.84
76261,0.88
76262,0.81
76263,0.15
76264,0.82
76265,0.8
76266,-0.52
76267,-0.06
76268,0.04
76269,-0.91
